cell_id,area,perimeter,centroid_x,centroid_y,eccentricity,solidity,extent,major_axis_length,minor_axis_length,orientation,equivalent_diameter,convex_area,filled_area,euler_number,feret_diameter_max,num_neighbors,junctions_3_cell,junctions_4_cell,junctions_5_cell,junctions_6_cell,junctions_7_cell,junctions_8plus_cell,total_junctions
43,1078.0,127.698484809835,1186.0751391465676,17.634508348794064,0.42218951870238225,0.9729241877256317,0.8343653250773994,39.676017361382236,35.96661086965996,-1.24366918023815,37.04797199880859,1108.0,1078.0,1,44.68780594300866,4,0,1,0,2,0,0,3
44,266.0,62.48528137423857,1213.9924812030076,10.135338345864662,0.6258741929253987,0.95,0.875,21.22832242813103,16.55647880630247,1.1675329232752474,18.403307281560924,280.0,266.0,1,23.600847442411894,3,0,0,0,0,0,0,0
46,486.0,94.8050865276332,1241.485596707819,14.310699588477366,0.8308630967405708,0.8678571428571429,0.5890909090909091,34.722245146919974,19.322126536763378,1.2340698986765324,24.875578761936154,560.0,486.0,1,34.17601498127012,5,0,3,1,1,0,0,5
47,184.0,66.04163056034261,1258.4347826086957,6.081521739130435,0.941036866071342,0.9435897435897436,0.6133333333333333,28.13499028893787,9.518180597942958,-1.5162899907625935,15.306079714651624,195.0,184.0,1,30.01666203960727,2,0,2,0,1,0,0,3
48,1297.0,152.12489168102783,1273.3030069390902,27.69545104086353,0.734174233059328,0.8865345181134655,0.6158594491927826,50.81910511462918,34.50419626555766,0.051567482076668836,40.63731892634535,1463.0,1297.0,1,54.589376255824725,8,0,5,2,2,0,0,9
49,251.0,66.04163056034263,1293.5298804780878,8.02390438247012,0.8236638670874032,0.9616858237547893,0.6895604395604396,24.94662010306933,14.146687704564537,1.4289696017493374,17.876888032555495,261.0,251.0,1,26.1725046566048,3,0,2,1,1,0,0,4
50,925.0,127.1543289325507,1323.1913513513514,15.24,0.666970658221457,0.9352881698685541,0.6722383720930233,41.1154021455661,30.63442757528931,1.3909222540842998,34.318312587888485,989.0,925.0,1,44.9221548904324,4,1,3,1,1,0,0,6
51,1082.0,136.91168824543144,1363.2227356746764,15.963031423290204,0.8214719881743171,0.9031719532554258,0.7044270833333334,50.40774853351942,28.744961592248433,1.3801928245441393,37.116642997494345,1198.0,1082.0,1,48.507731342539614,4,1,1,0,0,0,0,2
52,378.0,87.49137802864846,1395.005291005291,8.415343915343914,0.8994716453265045,0.9667519181585678,0.6810810810810811,34.97303965162056,15.28248840833012,-1.4829204876738025,21.938198374294355,391.0,378.0,1,37.05401462729781,2,0,0,0,0,0,0,0
53,3385.0,250.2436867076458,1417.5022156573116,36.09246676514032,0.6584258522051016,0.8762619725601863,0.6055456171735242,77.77563980123871,58.537492977596436,-1.5216690231227639,65.64994942060905,3863.0,3385.0,1,87.66413177577246,8,0,5,0,0,0,0,5
54,1131.0,133.9827560572969,1458.3333333333333,16.406719717064544,0.7284192430636921,0.9775280898876404,0.7077596996245307,47.00046259725506,32.20150546767548,1.2340337793150578,37.94777892176918,1157.0,1131.0,1,50.695167422546305,3,1,3,0,1,0,0,5
55,542.0,93.79898987322333,1491.4077490774907,11.850553505535055,0.6720571450756283,0.966131907308378,0.8065476190476191,31.495242130264156,23.32220433508555,-1.551883259209521,26.26967516446403,561.0,542.0,1,32.7566787083184,3,2,1,0,1,0,0,4
56,1292.0,150.8111831820431,1525.252321981424,16.78482972136223,0.8367982694949245,0.938953488372093,0.6868686868686869,56.16266395031716,30.749694819980622,-1.2718544948888333,40.55891383898033,1376.0,1292.0,1,57.87054518492115,4,2,3,1,1,0,0,7
